"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"num_mm_37","9","125","13099","2607.24146881441","2600","0.565072857242579","0.540732770682273","0.589412943802884"
"num_mm_20","9","125","13099","2607.24146881441","2600","0.556985859263957","0.533592121324785","0.580379597203129"
"PI_cons_NB_37","9","125","13099","2607.24146881441","2600","0.640984445338874","0.616004923948695","0.665963966729053"
"PI_cons_NB_20","9","125","13099","2607.24146881441","2600","0.637123999150457","0.612073362241666","0.662174636059248"
"PI_gen_37","9","125","13099","2607.24146881441","2600","0.57346172525594","0.548134304160819","0.59878914635106"
"PI_mort_37","10","141","13099","2607.24421711581","2600","0.619248950400744","0.59513390507062","0.643363995730867"
"PI_mort_20","10","141","13099","2607.24421711581","2600","0.624180266038923","0.600083583606992","0.648276948470854"
"PI_hosp_37","10","141","13099","2607.24421711581","2600","0.638064605569502","0.614580816076196","0.661548395062808"
"PI_hosp_20","10","141","13099","2607.24421711581","2600","0.638627631133649","0.615059943212057","0.662195319055241"
"num_mm_37","10","141","13099","2607.24421711581","2600","0.556057230852034","0.533073930182311","0.579040531521756"
"num_mm_20","10","141","13099","2607.24421711581","2600","0.550621332858539","0.528538720184813","0.572703945532265"
"PI_cons_NB_37","10","141","13099","2607.24421711581","2600","0.635560382028306","0.612246038027024","0.658874726029587"
"PI_cons_NB_20","10","141","13099","2607.24421711581","2600","0.632850587897906","0.609488265505246","0.656212910290567"
"PI_gen_37","10","141","13099","2607.24421711581","2600","0.56453387463524","0.540613129902222","0.588454619368257"
